name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Chicago,2016-03-12T00:00:00,38.5,38.5,31.9,76.74,0,0,,0,0,,3,77,1025.2,78.4,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-12T01:00:00,39,39,31.5,74.13,0,0,,0,0,,3,152,1024.3,78.4,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-12T02:00:00,38.9,38.9,33.2,79.78,0,0,,0,0,,1.1,68,1023.5,78.4,9.1,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-12T03:00:00,38.9,38.9,34.8,85.04,0,0,,0,0,,3,155,1022.9,78.4,7.2,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-12T04:00:00,38,38,34.1,85.95,0,0,,0,0,,0,0,1023,44,5.2,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-12T05:00:00,38,38,34,85.36,0,0,,0,0,,0,0,1022.7,78.4,5.1,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-12T06:00:00,38.5,36.6,34.4,85.24,0,0,,0,0,,3.1,86,1022.5,80.9,3.8,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-12T07:00:00,38.8,38.8,36.2,90.22,0,0,,0,0,,2.6,84,1022.7,80.9,3.4,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-12T08:00:00,41.6,41.6,38.5,88.46,0,0,,0,0,,3,241,1023.1,88.1,2.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-12T09:00:00,46.5,43.7,41.5,82.63,0,0,,0,0,,5.6,202,1023.5,88.1,3.6,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-12T10:00:00,49.5,49.5,42.5,76.72,0,0,,0,0,,0,0,1022.4,88.1,5,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-12T11:00:00,55,55,43.5,65.17,0,0,,0,0,,0.8,330,1021.9,78.4,6.2,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-12T12:00:00,57.1,57.1,43.5,60.41,0,0,,0,0,,4.7,35,1020.3,78.4,6.8,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-12T13:00:00,59,59,42.4,54,0,0,,0,0,,8.4,55,1019,78.4,7.6,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-12T14:00:00,56.7,56.7,42.2,58.38,0,0,,0,0,,9.4,75,1018.5,78.4,7.2,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-12T15:00:00,55.8,55.8,42.1,60.06,0,0,,0,0,,9.3,73,1018.1,88.1,7.6,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-12T16:00:00,53.3,53.3,42.9,67.71,0,0,,0,0,,10.5,80,1018.1,98.7,7.3,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-12T17:00:00,51.8,51.8,42.8,71.29,0,0,,0,0,,6.9,81,1018.1,98.7,6.8,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-12T18:00:00,50.6,50.6,42.7,74.19,0,0,,0,0,,8.9,81,1017.9,100,6.6,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-12T19:00:00,49.9,47.8,42.5,75.66,0,0,,0,0,,5.4,45,1017.6,100,6.8,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-12T20:00:00,48.7,46,41.7,76.66,0,0,,0,0,,6.3,76,1017.2,100,8.8,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-12T21:00:00,48.7,46.9,41.7,76.66,0,0,,0,0,,4.7,70,1016.5,100,8.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-12T22:00:00,48.7,45.5,41.7,76.66,0,0,,0,0,,7.2,46,1015.9,100,9.1,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-12T23:00:00,49.4,46.7,40.6,71.74,0,0,,0,0,,6.5,68,1015.2,100,9.3,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-13T00:00:00,48.3,45.8,40.2,73.52,0,0,,0,0,,5.8,60,1014.7,100,9.1,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-13T01:00:00,48.9,45.7,39.2,69.27,0,0,,0,0,,7.2,51,1014.3,100,8.3,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-13T03:00:00,48,46,40.6,75.41,0,0,,0,0,,4.8,51,1013.7,100,8.2,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-13T04:00:00,47.5,45.3,40.3,75.88,0,0,,0,0,,5,75,1012.9,100,8.6,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-13T05:00:00,46.8,44.1,41.8,82.83,0.01,100,rain,0,0,,5.5,45,1012.4,100,7.8,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-13T06:00:00,48.5,45,44.5,85.85,0.031,100,rain,0,0,,7.9,68,1012.2,100,6.4,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-13T07:00:00,48.1,44.2,45.4,90.2,0.057,100,rain,0,0,,8.8,65,1012,100,3.9,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-13T08:00:00,47.1,41.9,45.2,93.17,0.02,100,rain,0,0,,11.4,57,1011.6,100,2.8,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-13T09:00:00,47.9,42.2,45.7,92.03,0.014,100,rain,0,0,,14.2,72,1011.1,100,4.6,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-13T10:00:00,47,40.6,44.4,90.42,0.029,100,rain,0,0,19.7,16,72,1010.4,100,5.1,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-13T11:00:00,46.9,40.8,43.9,89.31,0.049,100,rain,0,0,22.3,14.6,71,1009.7,100,4.8,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-13T12:00:00,45.9,40.7,44.5,94.99,0.058,100,rain,0,0,,10.6,78,1009,100,4.7,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-13T13:00:00,46.1,41.8,44.4,93.87,0.057,100,rain,0,0,,8.4,68,1008.3,100,3.8,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-13T14:00:00,46.1,41.4,44.4,93.87,0.071,100,rain,0,0,,9.6,53,1007.5,100,2.6,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-13T15:00:00,45.5,40.8,44.4,95.99,0.049,100,rain,0,0,,9,45,1006.7,100,3.3,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-13T16:00:00,46.1,41.1,45.3,97.04,0.063,100,rain,0,0,,10.3,57,1006.1,100,3.2,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-13T17:00:00,45.9,41.8,45.1,96.96,0.02,100,rain,0,0,,7.8,49,1005.8,100,3.8,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-13T18:00:00,45.3,41.9,45,98.74,0.024,100,rain,0,0,,6.3,47,1005.4,100,2.3,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-13T19:00:00,45.3,41.6,45,98.74,0.02,100,rain,0,0,,6.8,30,1005.3,100,1.3,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-13T20:00:00,44.3,41.3,44.2,99.59,0.035,100,rain,0,0,,5.3,2,1005.2,100,1.9,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-13T21:00:00,43.7,39.8,43.5,99.22,0.032,100,rain,0,0,,6.7,360,1005.3,100,2.8,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-13T22:00:00,43.7,39.9,43.6,99.59,0.023,100,rain,0,0,,6.5,360,1005.1,100,3.6,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-13T23:00:00,44.1,42.7,43.7,98.69,0.014,100,rain,0,0,,3.3,320,1005.2,100,3.9,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-14T00:00:00,44.1,41.8,43.8,99.14,0.017,100,rain,0,0,,4.2,297,1005,100,3.5,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-14T01:00:00,44.1,40.3,44.1,100,0.019,100,rain,0,0,,6.5,298,1004.7,100,4.4,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-14T02:00:00,44.4,41.1,43.4,96.41,0,0,,0,0,,5.9,269,1004.9,100,4.5,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-14T03:00:00,44.4,41.5,44.1,98.82,0,0,,0,0,,5.2,275,1004.6,100,3.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-14T04:00:00,44.3,41,43.9,98.78,0,0,,0,0,,5.8,253,1004.9,100,4.3,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-14T05:00:00,44.3,40.5,44.1,99.22,0.007,100,rain,0,0,,6.7,263,1005.4,100,3.3,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-14T06:00:00,44.4,40.8,44.1,98.82,0.065,100,rain,0,0,,6.2,303,1005.2,100,5.3,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-14T07:00:00,44.3,39.7,43.1,95.54,0.001,100,rain,0,0,,8.2,332,1005.3,100,4.3,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-14T08:00:00,44.4,41.1,43.3,95.98,0.001,100,rain,0,0,,5.9,282,1006.1,100,5.9,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-14T09:00:00,44.4,44.4,43.3,95.98,0,0,,0,0,,0.8,319,1006.1,100,6.3,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-14T10:00:00,46.6,44.9,43.9,90.24,0,0,,0,0,,4.1,86,1006.4,100,7,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-14T11:00:00,48.2,48.2,44.1,85.63,0,0,,0,0,,1.2,38,1006.3,100,7.6,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846"
Chicago,2016-03-14T12:00:00,49.4,48.7,44.3,82.38,0,0,,0,0,,3.4,41,1006.4,100,8.6,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846"
Chicago,2016-03-14T13:00:00,50.1,50.1,44.4,80.49,0,0,,0,0,,1.2,344,1006.6,100,9.7,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-14T14:00:00,52.1,52.1,44.4,74.95,0,0,,0,0,,0,0,1006.1,100,9.5,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-14T15:00:00,52.8,52.8,44.4,72.87,0,0,,0,0,,5.7,66,1005.7,100,9.2,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-14T16:00:00,52.2,52.2,44,73.54,0,0,,0,0,,7.2,90,1005.7,100,9.7,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-14T17:00:00,51.4,51.4,43.5,74.5,0,0,,0,0,,5.3,71,1006,94,9.7,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-14T18:00:00,50,46.3,43.1,77.32,0,0,,0,0,,9,109,1006.5,92.8,9.7,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-14T19:00:00,47.9,44.7,41.8,79.36,0,0,,0,0,,7.1,102,1007.4,100,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-14T20:00:00,47.4,45.3,41.7,80.43,0,0,,0,0,,4.9,108,1007.9,100,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-14T21:00:00,47.7,46.1,41.4,78.65,0,0,,0,0,,4.2,90,1007.9,100,9.8,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-14T22:00:00,46.7,44.5,40.5,78.97,0,0,,0,0,,4.8,113,1007.9,89,9.1,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-14T23:00:00,46,46,40.4,80.61,0,0,,0,0,,3,111,1008.7,88.6,9.1,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-15T00:00:00,46.6,46.6,41.6,82.74,0,0,,0,0,,1.2,92,1009,100,9.1,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-15T01:00:00,46.7,45.7,41.7,82.65,0,0,,0,0,,3.3,103,1008.8,100,8.3,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-15T02:00:00,47.5,46.4,41.5,79.59,0,0,,0,0,,3.5,106,1008.9,100,8.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-15T03:00:00,48.1,46.9,42.5,80.81,0,0,,0,0,,3.7,164,1009,100,7.5,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-15T04:00:00,48.1,46.1,43.7,84.71,0,0,,0,0,,4.8,126,1008.2,100,6.3,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-15T05:00:00,49.2,46.6,44.7,84.59,0,0,,0,0,,6.1,108,1008.3,100,4.5,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-15T06:00:00,48.5,45.6,45.1,87.97,0,0,,0,0,,6.7,120,1008.7,100,2.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-15T07:00:00,48.5,44.4,46,90.93,0,0,,0,0,,9.5,82,1008.2,100,2.1,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-15T08:00:00,48.7,45.1,45.2,87.65,0,0,,0,0,,8.2,96,1008.3,100,2.8,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-15T09:00:00,48.8,45,44.6,85.38,0,0,,0,0,,8.8,100,1008.1,100,2.8,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-15T10:00:00,48.7,44.7,45.2,87.65,0,0,,0,0,,9.4,101,1008.9,100,2.6,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-15T11:00:00,49.6,46,46,87.34,0,0,,0,0,,8.8,83,1008.1,100,2.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-15T12:00:00,51.7,51.7,46.8,83.1,0,0,,0,0,,10.7,88,1007.2,100,3.3,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-15T13:00:00,53.7,53.7,47,78,0,0,,0,0,,11.4,88,1006.1,100,5.2,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-15T14:00:00,56.7,56.7,48.3,73.39,0,0,,0,0,,10.4,102,1004.8,92.8,7.7,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-15T15:00:00,58.2,58.2,48.6,70.51,0,0,,0,0,,14.9,76,1003.6,98.9,8,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-15T16:00:00,58.2,58.2,48.4,69.86,0,0,,0,0,18.3,13.6,83,1002.6,92.8,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-15T17:00:00,59.6,59.6,49.4,68.87,0,0,,0,0,,13.9,90,1001.3,81.7,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-15T18:00:00,61.2,61.2,50.1,67.04,0,0,,0,0,23,14.8,97,1000.6,78.4,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-15T19:00:00,60.4,60.4,50.5,69.84,0,0,,0,0,,13.6,98,1000,78.4,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-15T20:00:00,58.9,58.9,50.8,74.27,0,0,,0,0,23,16.8,102,999.3,91.5,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-15T21:00:00,58.3,58.3,50.9,76.42,0,0,,0,0,29.2,16.8,107,998,98.7,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-15T22:00:00,57.8,57.8,50.9,77.67,0.002,100,rain,0,0,31.9,23.2,125,996.3,77.9,9.9,,,,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-15T23:00:00,57.4,57.4,51.8,81.58,0.069,100,rain,0,0,30.5,11.7,131,995.7,100,4.5,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-16T00:00:00,57,57,52.9,86.41,0.044,100,rain,0,0,33,14.6,133,994.5,95.3,8.4,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-16T01:00:00,57.1,57.1,53.2,86.62,0.004,100,rain,0,0,33.3,14.7,183,994.4,98.7,9.5,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-16T02:00:00,55.3,55.3,49.6,81.18,0,0,,0,0,31.1,16.2,235,994.4,100,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-16T03:00:00,54.1,54.1,47.7,78.86,0.016,100,rain,0,0,34,20,230,995,100,9.3,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-16T04:00:00,51.5,51.5,45.8,80.79,0.049,100,rain,0,0,37.7,24.5,238,995.4,100,8.2,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-16T05:00:00,49.4,42.3,43.3,79.34,0.021,100,rain,0,0,37.8,22.8,249,996.3,100,7.9,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-16T06:00:00,49.6,42.9,43.1,78.35,0.035,100,rain,0,0,31.6,20.8,240,996.6,83.5,5.1,,,,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-16T07:00:00,49.2,42,42.4,77.22,0.044,100,rain,0,0,40.4,23,241,997.4,92.8,9.4,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-16T08:00:00,49,41.7,42.2,77.28,0.005,100,rain,0,0,39.3,23.3,240,998.5,100,9.9,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-16T09:00:00,48.2,40.4,39.1,70.7,0,0,,0,0,41.3,24.7,240,999.7,100,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-16T10:00:00,49.3,41.9,38.3,65.84,0,0,,0,0,40,24.5,249,1000.9,98.7,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-16T11:00:00,50.9,50.9,37.3,59.49,0,0,,0,0,40.4,28,243,1001.7,89,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-16T12:00:00,53.3,53.3,34.6,48.99,0,0,,0,0,43.3,25.3,252,1002.5,56.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-16T13:00:00,55.3,55.3,31.4,39.97,0,0,,0,0,49.5,26.6,262,1003.1,32.7,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-16T14:00:00,55.5,55.5,29.4,36.78,0,0,,0,0,49.7,32.9,268,1003.7,32.7,9.9,,,,,Partially cloudy,wind,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-16T15:00:00,56.3,56.3,30.1,36.67,0,0,,0,0,48.8,32.4,256,1004.3,47.3,9.9,,,,,Partially cloudy,wind,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-16T16:00:00,55.5,55.5,28.8,35.75,0,0,,0,0,48.4,33.7,261,1005.4,50,9.9,,,,,Partially cloudy,wind,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-16T17:00:00,56.2,56.2,28.6,34.69,0,0,,0,0,45.6,26.6,263,1006.1,56.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-16T18:00:00,55.3,55.3,27.4,33.99,0,0,,0,0,42,23.3,253,1007,58.9,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-16T19:00:00,52.2,52.2,29.7,41.79,0.002,100,rain,0,0,35.8,19.1,241,1007.6,74.1,9.9,,,,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-16T20:00:00,51.7,51.7,29.2,41.79,0.001,100,rain,0,0,39.3,19.2,253,1008.2,89,9.9,,,,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-16T21:00:00,50.3,50.3,30.6,46.5,0,0,,0,0,35,13.8,257,1008.5,78.4,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-16T22:00:00,49.3,43.7,30.9,48.98,0,0,,0,0,24.8,15,249,1008.7,52.9,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-16T23:00:00,49.2,43.5,30.4,48.15,0,0,,0,0,22.7,15.4,259,1009.1,64.4,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-17T00:00:00,48.1,42.9,30.4,50.13,0,0,,0,0,23.1,12.6,250,1009,6.2,9.9,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-17T01:00:00,46.6,40.9,30.1,52.56,0,0,,0,0,,12.6,243,1008.8,29.4,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-17T02:00:00,45.9,40.2,29.3,52.25,0,0,,0,0,20.8,12.2,238,1009,24.2,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-17T03:00:00,44.5,38.3,29.9,56.3,0,0,,0,0,,12.6,237,1008.9,38.9,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-17T04:00:00,44.1,37.7,29.5,56.35,0,0,,0,0,,13,239,1008.7,24.2,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-03-17T05:00:00,43.3,36.4,29.4,57.94,0,0,,0,0,23,13.7,239,1008.8,18,9.9,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
